/home/pckung/anaconda3/envs/radarfields/lib/python3.9/site-packages/tyro/_fields.py:180: UserWarning: The field max_range is annotated with type <class 'float'>, but the default value None has type <class 'NoneType'>. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(
/home/pckung/anaconda3/envs/radarfields/lib/python3.9/site-packages/tyro/_fields.py:180: UserWarning: The field pause_geo_opt_after is annotated with type <class 'int'>, but the default value None has type <class 'NoneType'>. We'll try to handle this gracefully, but it may cause unexpected behavior.
  warnings.warn(
wandb: Currently logged in as: frankkung to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Tracking run with wandb version 0.19.6
wandb: Run data is saved locally in /home/pckung/gsplat/wandb/run-20250514_000316-yz2qs5la
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run boreas-2021-01-26-11-22_frame_460_500_20250514_000315
wandb: ⭐️ View project at https://wandb.ai/frankkung/radar_gs
wandb: 🚀 View run at https://wandb.ai/frankkung/radar_gs/runs/yz2qs5la
Start experiment: boreas-2021-01-26-11-22_frame_460_500_20250514_000315
[Parser] 40 images, taken by 1 cameras.
overwrite use_polar with cfg
Scene scale: 148.49035393742375
Model initialized. Number of GS: 20000
  0%|          | 0/2000 [00:00<?, ?it/s]
loss=2.891| sh degree=0| :   0%|          | 0/2000 [00:02<?, ?it/s]
loss=1.011| sh degree=5| :  58%|█████▊    | 1158/2000 [03:01<01:56,  7.26it/s]
loss=0.829| sh degree=5| :  58%|█████▊    | 1158/2000 [03:01<01:56,  7.26it/s]
loss=0.829| sh degree=5| :  58%|█████▊    | 1159/2000 [03:01<02:02,  6.86it/s]
loss=0.765| sh degree=5| :  58%|█████▊    | 1159/2000 [03:02<02:02,  6.86it/s]
loss=0.765| sh degree=5| :  58%|█████▊    | 1160/2000 [03:02<01:54,  7.33it/s]
loss=1.164| sh degree=5| :  58%|█████▊    | 1160/2000 [03:02<01:54,  7.33it/s]
loss=1.164| sh degree=5| :  58%|█████▊    | 1161/2000 [03:02<01:48,  7.71it/s]
loss=1.090| sh degree=5| :  58%|█████▊    | 1161/2000 [03:02<01:48,  7.71it/s]
loss=1.090| sh degree=5| :  58%|█████▊    | 1162/2000 [03:02<02:04,  6.76it/s]
loss=1.116| sh degree=5| :  58%|█████▊    | 1162/2000 [03:02<02:04,  6.76it/s]
loss=1.116| sh degree=5| :  58%|█████▊    | 1163/2000 [03:02<01:57,  7.13it/s]
loss=1.124| sh degree=5| :  58%|█████▊    | 1163/2000 [03:02<01:57,  7.13it/s]
loss=1.124| sh degree=5| :  58%|█████▊    | 1164/2000 [03:02<01:54,  7.33it/s]
loss=1.020| sh degree=5| :  58%|█████▊    | 1164/2000 [03:02<01:54,  7.33it/s]
loss=1.020| sh degree=5| :  58%|█████▊    | 1165/2000 [03:02<01:50,  7.54it/s]
loss=0.950| sh degree=5| :  58%|█████▊    | 1165/2000 [03:02<01:50,  7.54it/s]
loss=0.950| sh degree=5| :  58%|█████▊    | 1166/2000 [03:02<01:50,  7.54it/s]
loss=0.829| sh degree=5| :  58%|█████▊    | 1166/2000 [03:02<01:50,  7.54it/s]
loss=0.983| sh degree=5| :  58%|█████▊    | 1166/2000 [03:03<01:50,  7.54it/s]
loss=0.983| sh degree=5| :  58%|█████▊    | 1168/2000 [03:03<01:42,  8.10it/s]
loss=0.757| sh degree=5| :  58%|█████▊    | 1168/2000 [03:03<01:42,  8.10it/s]
loss=0.757| sh degree=5| :  58%|█████▊    | 1169/2000 [03:03<01:38,  8.44it/s]
loss=1.022| sh degree=5| :  58%|█████▊    | 1169/2000 [03:03<01:38,  8.44it/s]
loss=1.022| sh degree=5| :  58%|█████▊    | 1170/2000 [03:03<01:41,  8.14it/s]
loss=0.888| sh degree=5| :  58%|█████▊    | 1170/2000 [03:03<01:41,  8.14it/s]
loss=0.888| sh degree=5| :  59%|█████▊    | 1171/2000 [03:03<01:41,  8.21it/s]
loss=0.961| sh degree=5| :  59%|█████▊    | 1171/2000 [03:03<01:41,  8.21it/s]
loss=0.961| sh degree=5| :  59%|█████▊    | 1172/2000 [03:03<01:44,  7.91it/s]
loss=0.777| sh degree=5| :  59%|█████▊    | 1172/2000 [03:03<01:44,  7.91it/s]
loss=0.777| sh degree=5| :  59%|█████▊    | 1173/2000 [03:03<01:38,  8.37it/s]
loss=0.699| sh degree=5| :  59%|█████▊    | 1173/2000 [03:03<01:38,  8.37it/s]
loss=0.699| sh degree=5| :  59%|█████▊    | 1174/2000 [03:03<01:36,  8.55it/s]
loss=1.053| sh degree=5| :  59%|█████▊    | 1174/2000 [03:04<01:36,  8.55it/s]
loss=1.053| sh degree=5| :  59%|█████▉    | 1175/2000 [03:04<01:58,  6.99it/s]
loss=1.118| sh degree=5| :  59%|█████▉    | 1175/2000 [03:04<01:58,  6.99it/s]
loss=1.118| sh degree=5| :  59%|█████▉    | 1176/2000 [03:04<01:55,  7.11it/s]
loss=0.980| sh degree=5| :  59%|█████▉    | 1176/2000 [03:04<01:55,  7.11it/s]
loss=0.980| sh degree=5| :  59%|█████▉    | 1177/2000 [03:04<02:08,  6.38it/s]
loss=0.827| sh degree=5| :  59%|█████▉    | 1177/2000 [03:04<02:08,  6.38it/s]
loss=0.827| sh degree=5| :  59%|█████▉    | 1178/2000 [03:04<02:00,  6.83it/s]
loss=0.886| sh degree=5| :  59%|█████▉    | 1178/2000 [03:04<02:00,  6.83it/s]
loss=0.946| sh degree=5| :  59%|█████▉    | 1178/2000 [03:04<02:00,  6.83it/s]
loss=0.946| sh degree=5| :  59%|█████▉    | 1180/2000 [03:04<01:47,  7.61it/s]
loss=0.750| sh degree=5| :  59%|█████▉    | 1180/2000 [03:04<01:47,  7.61it/s]
loss=0.750| sh degree=5| :  59%|█████▉    | 1181/2000 [03:04<01:49,  7.47it/s]
loss=0.732| sh degree=5| :  59%|█████▉    | 1181/2000 [03:04<01:49,  7.47it/s]
loss=0.732| sh degree=5| :  59%|█████▉    | 1182/2000 [03:04<01:43,  7.88it/s]
loss=0.923| sh degree=5| :  59%|█████▉    | 1182/2000 [03:05<01:43,  7.88it/s]
loss=0.923| sh degree=5| :  59%|█████▉    | 1183/2000 [03:05<01:46,  7.64it/s]
loss=0.705| sh degree=5| :  59%|█████▉    | 1183/2000 [03:05<01:46,  7.64it/s]
loss=0.705| sh degree=5| :  59%|█████▉    | 1184/2000 [03:05<01:40,  8.09it/s]
loss=0.771| sh degree=5| :  59%|█████▉    | 1184/2000 [03:05<01:40,  8.09it/s]
loss=0.771| sh degree=5| :  59%|█████▉    | 1185/2000 [03:05<02:28,  5.50it/s]
loss=0.746| sh degree=5| :  59%|█████▉    | 1185/2000 [03:05<02:28,  5.50it/s]
loss=0.746| sh degree=5| :  59%|█████▉    | 1186/2000 [03:05<02:20,  5.81it/s]
loss=0.765| sh degree=5| :  59%|█████▉    | 1186/2000 [03:05<02:20,  5.81it/s]
loss=0.765| sh degree=5| :  59%|█████▉    | 1187/2000 [03:05<02:06,  6.40it/s]
loss=1.160| sh degree=5| :  59%|█████▉    | 1187/2000 [03:05<02:06,  6.40it/s]
loss=1.160| sh degree=5| :  59%|█████▉    | 1188/2000 [03:05<01:57,  6.89it/s]
loss=0.878| sh degree=5| :  59%|█████▉    | 1188/2000 [03:05<01:57,  6.89it/s]
loss=1.020| sh degree=5| :  59%|█████▉    | 1188/2000 [03:06<01:57,  6.89it/s]
loss=1.020| sh degree=5| :  60%|█████▉    | 1190/2000 [03:06<01:46,  7.61it/s]
loss=0.917| sh degree=5| :  60%|█████▉    | 1190/2000 [03:06<01:46,  7.61it/s]
loss=0.917| sh degree=5| :  60%|█████▉    | 1191/2000 [03:06<01:47,  7.51it/s]
loss=0.823| sh degree=5| :  60%|█████▉    | 1191/2000 [03:06<01:47,  7.51it/s]
loss=0.823| sh degree=5| :  60%|█████▉    | 1191/2000 [03:06<01:47,  7.51it/s]
loss=0.823| sh degree=5| :  60%|█████▉    | 1193/2000 [03:06<01:42,  7.88it/s]
loss=0.970| sh degree=5| :  60%|█████▉    | 1193/2000 [03:06<01:42,  7.88it/s]
loss=0.970| sh degree=5| :  60%|█████▉    | 1194/2000 [03:06<01:53,  7.10it/s]
loss=0.828| sh degree=5| :  60%|█████▉    | 1194/2000 [03:06<01:53,  7.10it/s]
loss=0.828| sh degree=5| :  60%|█████▉    | 1195/2000 [03:06<01:59,  6.71it/s]
loss=0.983| sh degree=5| :  60%|█████▉    | 1195/2000 [03:06<01:59,  6.71it/s]
loss=0.983| sh degree=5| :  60%|█████▉    | 1196/2000 [03:07<01:58,  6.79it/s]
loss=0.941| sh degree=5| :  60%|█████▉    | 1196/2000 [03:07<01:58,  6.79it/s]
loss=0.941| sh degree=5| :  60%|█████▉    | 1197/2000 [03:07<01:55,  6.95it/s]
loss=0.861| sh degree=5| :  60%|█████▉    | 1197/2000 [03:07<01:55,  6.95it/s]
loss=0.861| sh degree=5| :  60%|█████▉    | 1198/2000 [03:07<02:01,  6.61it/s]
loss=1.117| sh degree=5| :  60%|█████▉    | 1198/2000 [03:07<02:01,  6.61it/s]
loss=1.117| sh degree=5| :  60%|█████▉    | 1199/2000 [03:07<01:55,  6.95it/s]
loss=0.757| sh degree=5| :  60%|█████▉    | 1199/2000 [03:07<01:55,  6.95it/s]
loss=0.757| sh degree=5| :  60%|██████    | 1200/2000 [03:07<01:46,  7.50it/s]
loss=0.961| sh degree=5| :  60%|██████    | 1200/2000 [03:07<01:46,  7.50it/s]
loss=0.961| sh degree=5| :  60%|██████    | 1201/2000 [03:11<17:57,  1.35s/it]
loss=1.048| sh degree=5| :  60%|██████    | 1201/2000 [03:12<17:57,  1.35s/it]
loss=1.048| sh degree=5| :  60%|██████    | 1202/2000 [03:12<13:27,  1.01s/it]
loss=1.126| sh degree=5| :  60%|██████    | 1202/2000 [03:12<13:27,  1.01s/it]
loss=1.126| sh degree=5| :  60%|██████    | 1203/2000 [03:12<09:57,  1.33it/s]
loss=1.014| sh degree=5| :  60%|██████    | 1203/2000 [03:12<09:57,  1.33it/s]
loss=1.014| sh degree=5| :  60%|██████    | 1204/2000 [03:12<07:29,  1.77it/s]
loss=1.022| sh degree=5| :  60%|██████    | 1204/2000 [03:12<07:29,  1.77it/s]
loss=1.022| sh degree=5| :  60%|██████    | 1205/2000 [03:12<05:45,  2.30it/s]
loss=0.882| sh degree=5| :  60%|██████    | 1205/2000 [03:12<05:45,  2.30it/s]
loss=0.882| sh degree=5| :  60%|██████    | 1206/2000 [03:12<04:30,  2.93it/s]
loss=0.700| sh degree=5| :  60%|██████    | 1206/2000 [03:12<04:30,  2.93it/s]
loss=0.700| sh degree=5| :  60%|██████    | 1207/2000 [03:12<03:35,  3.68it/s]
loss=0.779| sh degree=5| :  60%|██████    | 1207/2000 [03:12<03:35,  3.68it/s]
loss=0.779| sh degree=5| :  60%|██████    | 1208/2000 [03:12<02:55,  4.52it/s]
loss=1.092| sh degree=5| :  60%|██████    | 1208/2000 [03:12<02:55,  4.52it/s]
loss=1.092| sh degree=5| :  60%|██████    | 1209/2000 [03:12<02:47,  4.71it/s]
loss=0.733| sh degree=5| :  60%|██████    | 1209/2000 [03:13<02:47,  4.71it/s]
loss=0.733| sh degree=5| :  60%|██████    | 1210/2000 [03:13<02:22,  5.53it/s]
loss=0.950| sh degree=5| :  60%|██████    | 1210/2000 [03:13<02:22,  5.53it/s]
loss=0.950| sh degree=5| :  61%|██████    | 1211/2000 [03:13<02:12,  5.98it/s]
loss=0.994| sh degree=5| :  61%|██████    | 1211/2000 [03:13<02:12,  5.98it/s]
loss=0.994| sh degree=5| :  61%|██████    | 1212/2000 [03:13<02:03,  6.38it/s]
loss=0.725| sh degree=5| :  61%|██████    | 1212/2000 [03:13<02:03,  6.38it/s]
loss=0.725| sh degree=5| :  61%|██████    | 1213/2000 [03:13<01:51,  7.04it/s]
loss=0.749| sh degree=5| :  61%|██████    | 1213/2000 [03:13<01:51,  7.04it/s]
loss=0.749| sh degree=5| :  61%|██████    | 1214/2000 [03:13<01:43,  7.59it/s]
loss=0.703| sh degree=5| :  61%|██████    | 1214/2000 [03:13<01:43,  7.59it/s]
loss=0.703| sh degree=5| :  61%|██████    | 1215/2000 [03:13<01:36,  8.11it/s]
loss=1.118| sh degree=5| :  61%|██████    | 1215/2000 [03:13<01:36,  8.11it/s]
loss=1.118| sh degree=5| :  61%|██████    | 1216/2000 [03:13<01:39,  7.86it/s]
loss=0.954| sh degree=5| :  61%|██████    | 1216/2000 [03:14<01:39,  7.86it/s]
loss=0.954| sh degree=5| :  61%|██████    | 1217/2000 [03:14<02:28,  5.26it/s]
loss=0.880| sh degree=5| :  61%|██████    | 1217/2000 [03:14<02:28,  5.26it/s]
loss=0.880| sh degree=5| :  61%|██████    | 1218/2000 [03:14<02:12,  5.88it/s]
loss=0.772| sh degree=5| :  61%|██████    | 1218/2000 [03:14<02:12,  5.88it/s]
loss=1.120| sh degree=5| :  61%|██████    | 1218/2000 [03:14<02:12,  5.88it/s]
loss=1.120| sh degree=5| :  61%|██████    | 1220/2000 [03:14<01:52,  6.91it/s]
loss=0.823| sh degree=5| :  61%|██████    | 1220/2000 [03:14<01:52,  6.91it/s]
loss=0.982| sh degree=5| :  61%|██████    | 1220/2000 [03:14<01:52,  6.91it/s]
loss=0.982| sh degree=5| :  61%|██████    | 1222/2000 [03:14<01:44,  7.42it/s]
loss=0.753| sh degree=5| :  61%|██████    | 1222/2000 [03:14<01:44,  7.42it/s]
loss=0.753| sh degree=5| :  61%|██████    | 1223/2000 [03:14<01:40,  7.77it/s]
loss=1.046| sh degree=5| :  61%|██████    | 1223/2000 [03:15<01:40,  7.77it/s]
loss=1.046| sh degree=5| :  61%|██████    | 1224/2000 [03:15<01:53,  6.83it/s]
loss=0.743| sh degree=5| :  61%|██████    | 1224/2000 [03:15<01:53,  6.83it/s]
loss=0.743| sh degree=5| :  61%|██████▏   | 1225/2000 [03:15<02:04,  6.22it/s]
loss=0.770| sh degree=5| :  61%|██████▏   | 1225/2000 [03:15<02:04,  6.22it/s]
loss=0.770| sh degree=5| :  61%|██████▏   | 1226/2000 [03:15<01:52,  6.91it/s]
loss=0.725| sh degree=5| :  61%|██████▏   | 1226/2000 [03:15<01:52,  6.91it/s]
loss=0.725| sh degree=5| :  61%|██████▏   | 1227/2000 [03:15<01:44,  7.42it/s]
loss=0.862| sh degree=5| :  61%|██████▏   | 1227/2000 [03:15<01:44,  7.42it/s]
loss=0.862| sh degree=5| :  61%|██████▏   | 1228/2000 [03:15<01:53,  6.80it/s]
loss=0.943| sh degree=5| :  61%|██████▏   | 1228/2000 [03:15<01:53,  6.80it/s]
loss=0.943| sh degree=5| :  61%|██████▏   | 1229/2000 [03:15<01:51,  6.93it/s]
loss=1.022| sh degree=5| :  61%|██████▏   | 1229/2000 [03:15<01:51,  6.93it/s]
loss=1.022| sh degree=5| :  62%|██████▏   | 1230/2000 [03:15<01:48,  7.07it/s]
loss=0.880| sh degree=5| :  62%|██████▏   | 1230/2000 [03:15<01:48,  7.07it/s]
loss=0.828| sh degree=5| :  62%|██████▏   | 1230/2000 [03:16<01:48,  7.07it/s]
loss=0.828| sh degree=5| :  62%|██████▏   | 1232/2000 [03:16<01:45,  7.27it/s]
loss=1.111| sh degree=5| :  62%|██████▏   | 1232/2000 [03:16<01:45,  7.27it/s]
loss=1.111| sh degree=5| :  62%|██████▏   | 1233/2000 [03:16<01:46,  7.23it/s]
loss=1.007| sh degree=5| :  62%|██████▏   | 1233/2000 [03:16<01:46,  7.23it/s]
loss=1.007| sh degree=5| :  62%|██████▏   | 1234/2000 [03:16<01:44,  7.36it/s]
loss=0.693| sh degree=5| :  62%|██████▏   | 1234/2000 [03:16<01:44,  7.36it/s]
loss=0.693| sh degree=5| :  62%|██████▏   | 1235/2000 [03:16<01:38,  7.75it/s]
loss=0.719| sh degree=5| :  62%|██████▏   | 1235/2000 [03:16<01:38,  7.75it/s]
loss=0.719| sh degree=5| :  62%|██████▏   | 1236/2000 [03:16<01:34,  8.06it/s]
loss=0.697| sh degree=5| :  62%|██████▏   | 1236/2000 [03:16<01:34,  8.06it/s]
loss=0.697| sh degree=5| :  62%|██████▏   | 1237/2000 [03:16<01:31,  8.36it/s]
loss=1.090| sh degree=5| :  62%|██████▏   | 1237/2000 [03:16<01:31,  8.36it/s]
loss=1.090| sh degree=5| :  62%|██████▏   | 1238/2000 [03:16<01:44,  7.28it/s]
loss=1.017| sh degree=5| :  62%|██████▏   | 1238/2000 [03:17<01:44,  7.28it/s]
loss=1.017| sh degree=5| :  62%|██████▏   | 1239/2000 [03:17<01:43,  7.38it/s]
loss=0.826| sh degree=5| :  62%|██████▏   | 1239/2000 [03:17<01:43,  7.38it/s]
loss=0.826| sh degree=5| :  62%|██████▏   | 1240/2000 [03:17<01:40,  7.56it/s]
loss=0.996| sh degree=5| :  62%|██████▏   | 1240/2000 [03:17<01:40,  7.56it/s]
loss=0.996| sh degree=5| :  62%|██████▏   | 1241/2000 [03:17<01:40,  7.58it/s]
loss=0.768| sh degree=5| :  62%|██████▏   | 1241/2000 [03:17<01:40,  7.58it/s]
loss=0.768| sh degree=5| :  62%|██████▏   | 1242/2000 [03:17<01:35,  7.90it/s]
loss=0.923| sh degree=5| :  62%|██████▏   | 1242/2000 [03:17<01:35,  7.90it/s]
loss=0.923| sh degree=5| :  62%|██████▏   | 1243/2000 [03:17<01:38,  7.65it/s]
loss=0.978| sh degree=5| :  62%|██████▏   | 1243/2000 [03:17<01:38,  7.65it/s]
loss=0.978| sh degree=5| :  62%|██████▏   | 1244/2000 [03:17<01:51,  6.77it/s]
loss=0.943| sh degree=5| :  62%|██████▏   | 1244/2000 [03:17<01:51,  6.77it/s]
loss=0.943| sh degree=5| :  62%|██████▏   | 1245/2000 [03:17<01:48,  6.98it/s]
loss=0.746| sh degree=5| :  62%|██████▏   | 1245/2000 [03:18<01:48,  6.98it/s]
loss=0.746| sh degree=5| :  62%|██████▏   | 1246/2000 [03:18<01:48,  6.97it/s]
loss=1.120| sh degree=5| :  62%|██████▏   | 1246/2000 [03:18<01:48,  6.97it/s]
loss=1.120| sh degree=5| :  62%|██████▏   | 1247/2000 [03:18<01:43,  7.27it/s]
loss=1.165| sh degree=5| :  62%|██████▏   | 1247/2000 [03:18<01:43,  7.27it/s]
loss=1.165| sh degree=5| :  62%|██████▏   | 1248/2000 [03:18<01:38,  7.62it/s]
loss=0.742| sh degree=5| :  62%|██████▏   | 1248/2000 [03:18<01:38,  7.62it/s]
loss=0.742| sh degree=5| :  62%|██████▏   | 1249/2000 [03:18<02:19,  5.39it/s]
loss=1.121| sh degree=5| :  62%|██████▏   | 1249/2000 [03:18<02:19,  5.39it/s]
loss=1.121| sh degree=5| :  62%|██████▎   | 1250/2000 [03:18<02:08,  5.85it/s]
loss=0.761| sh degree=5| :  62%|██████▎   | 1250/2000 [03:18<02:08,  5.85it/s]
loss=0.761| sh degree=5| :  63%|██████▎   | 1251/2000 [03:18<01:55,  6.48it/s]
loss=0.881| sh degree=5| :  63%|██████▎   | 1251/2000 [03:18<01:55,  6.48it/s]
loss=0.881| sh degree=5| :  63%|██████▎   | 1252/2000 [03:18<01:48,  6.89it/s]
loss=1.045| sh degree=5| :  63%|██████▎   | 1252/2000 [03:19<01:48,  6.89it/s]
loss=1.045| sh degree=5| :  63%|██████▎   | 1253/2000 [03:19<02:00,  6.18it/s]
loss=1.004| sh degree=5| :  63%|██████▎   | 1253/2000 [03:19<02:00,  6.18it/s]
loss=1.004| sh degree=5| :  63%|██████▎   | 1254/2000 [03:19<01:53,  6.59it/s]
loss=0.955| sh degree=5| :  63%|██████▎   | 1254/2000 [03:19<01:53,  6.59it/s]
loss=0.955| sh degree=5| :  63%|██████▎   | 1255/2000 [03:19<01:50,  6.71it/s]
loss=0.695| sh degree=5| :  63%|██████▎   | 1255/2000 [03:19<01:50,  6.71it/s]
loss=0.695| sh degree=5| :  63%|██████▎   | 1256/2000 [03:19<01:42,  7.28it/s]
loss=1.109| sh degree=5| :  63%|██████▎   | 1256/2000 [03:19<01:42,  7.28it/s]
loss=1.109| sh degree=5| :  63%|██████▎   | 1257/2000 [03:19<01:42,  7.28it/s]
loss=1.156| sh degree=5| :  63%|██████▎   | 1257/2000 [03:19<01:42,  7.28it/s]
loss=1.156| sh degree=5| :  63%|██████▎   | 1258/2000 [03:19<01:37,  7.62it/s]
loss=0.914| sh degree=5| :  63%|██████▎   | 1258/2000 [03:19<01:37,  7.62it/s]
loss=0.914| sh degree=5| :  63%|██████▎   | 1259/2000 [03:19<01:39,  7.48it/s]
loss=1.085| sh degree=5| :  63%|██████▎   | 1259/2000 [03:20<01:39,  7.48it/s]
loss=1.085| sh degree=5| :  63%|██████▎   | 1260/2000 [03:20<01:51,  6.67it/s]
loss=0.986| sh degree=5| :  63%|██████▎   | 1260/2000 [03:20<01:51,  6.67it/s]
loss=0.986| sh degree=5| :  63%|██████▎   | 1261/2000 [03:20<01:49,  6.74it/s]
loss=0.942| sh degree=5| :  63%|██████▎   | 1261/2000 [03:20<01:49,  6.74it/s]
loss=0.942| sh degree=5| :  63%|██████▎   | 1262/2000 [03:20<01:48,  6.78it/s]
loss=0.828| sh degree=5| :  63%|██████▎   | 1262/2000 [03:20<01:48,  6.78it/s]
loss=0.828| sh degree=5| :  63%|██████▎   | 1263/2000 [03:20<01:53,  6.48it/s]
loss=0.753| sh degree=5| :  63%|██████▎   | 1263/2000 [03:20<01:53,  6.48it/s]
loss=0.753| sh degree=5| :  63%|██████▎   | 1264/2000 [03:20<01:42,  7.15it/s]
loss=0.938| sh degree=5| :  63%|██████▎   | 1264/2000 [03:20<01:42,  7.15it/s]
loss=0.938| sh degree=5| :  63%|██████▎   | 1265/2000 [03:20<01:41,  7.21it/s]
loss=0.728| sh degree=5| :  63%|██████▎   | 1265/2000 [03:20<01:41,  7.21it/s]
loss=0.728| sh degree=5| :  63%|██████▎   | 1266/2000 [03:20<01:35,  7.68it/s]
loss=1.111| sh degree=5| :  63%|██████▎   | 1266/2000 [03:21<01:35,  7.68it/s]
loss=1.111| sh degree=5| :  63%|██████▎   | 1267/2000 [03:21<01:34,  7.78it/s]
loss=1.015| sh degree=5| :  63%|██████▎   | 1267/2000 [03:21<01:34,  7.78it/s]
loss=1.015| sh degree=5| :  63%|██████▎   | 1268/2000 [03:21<01:35,  7.68it/s]
loss=0.971| sh degree=5| :  63%|██████▎   | 1268/2000 [03:21<01:35,  7.68it/s]
loss=0.971| sh degree=5| :  63%|██████▎   | 1269/2000 [03:21<01:48,  6.72it/s]
loss=0.776| sh degree=5| :  63%|██████▎   | 1269/2000 [03:21<01:48,  6.72it/s]
loss=0.776| sh degree=5| :  64%|██████▎   | 1270/2000 [03:21<01:38,  7.42it/s]
loss=0.778| sh degree=5| :  64%|██████▎   | 1270/2000 [03:21<01:38,  7.42it/s]
loss=0.829| sh degree=5| :  64%|██████▎   | 1270/2000 [03:21<01:38,  7.42it/s]
loss=0.829| sh degree=5| :  64%|██████▎   | 1272/2000 [03:21<01:25,  8.52it/s]
loss=0.882| sh degree=5| :  64%|██████▎   | 1272/2000 [03:21<01:25,  8.52it/s]
loss=0.693| sh degree=5| :  64%|██████▎   | 1272/2000 [03:21<01:25,  8.52it/s]
loss=0.693| sh degree=5| :  64%|██████▎   | 1274/2000 [03:21<01:21,  8.91it/s]
loss=0.720| sh degree=5| :  64%|██████▎   | 1274/2000 [03:21<01:21,  8.91it/s]
loss=0.720| sh degree=5| :  64%|██████▍   | 1275/2000 [03:21<01:21,  8.95it/s]
loss=1.024| sh degree=5| :  64%|██████▍   | 1275/2000 [03:22<01:21,  8.95it/s]
loss=1.024| sh degree=5| :  64%|██████▍   | 1276/2000 [03:22<01:24,  8.55it/s]
loss=0.997| sh degree=5| :  64%|██████▍   | 1276/2000 [03:22<01:24,  8.55it/s]
loss=0.997| sh degree=5| :  64%|██████▍   | 1277/2000 [03:22<01:27,  8.29it/s]
loss=0.823| sh degree=5| :  64%|██████▍   | 1277/2000 [03:22<01:27,  8.29it/s]
loss=0.823| sh degree=5| :  64%|██████▍   | 1278/2000 [03:22<01:27,  8.23it/s]
loss=0.865| sh degree=5| :  64%|██████▍   | 1278/2000 [03:22<01:27,  8.23it/s]
loss=0.865| sh degree=5| :  64%|██████▍   | 1279/2000 [03:22<01:39,  7.23it/s]
loss=0.747| sh degree=5| :  64%|██████▍   | 1279/2000 [03:22<01:39,  7.23it/s]
loss=0.747| sh degree=5| :  64%|██████▍   | 1280/2000 [03:22<01:41,  7.11it/s]
loss=1.118| sh degree=5| :  64%|██████▍   | 1280/2000 [03:23<01:41,  7.11it/s]
loss=1.118| sh degree=5| :  64%|██████▍   | 1281/2000 [03:23<02:17,  5.22it/s]
loss=0.966| sh degree=5| :  64%|██████▍   | 1281/2000 [03:23<02:17,  5.22it/s]
loss=0.966| sh degree=5| :  64%|██████▍   | 1282/2000 [03:23<02:17,  5.21it/s]
loss=0.751| sh degree=5| :  64%|██████▍   | 1282/2000 [03:23<02:17,  5.21it/s]
loss=0.751| sh degree=5| :  64%|██████▍   | 1283/2000 [03:23<01:59,  6.01it/s]
loss=0.938| sh degree=5| :  64%|██████▍   | 1283/2000 [03:23<01:59,  6.01it/s]
loss=0.938| sh degree=5| :  64%|██████▍   | 1284/2000 [03:23<01:53,  6.32it/s]
loss=1.083| sh degree=5| :  64%|██████▍   | 1284/2000 [03:23<01:53,  6.32it/s]
loss=1.083| sh degree=5| :  64%|██████▍   | 1285/2000 [03:23<02:01,  5.88it/s]
loss=0.858| sh degree=5| :  64%|██████▍   | 1285/2000 [03:23<02:01,  5.88it/s]
loss=0.858| sh degree=5| :  64%|██████▍   | 1286/2000 [03:23<02:02,  5.84it/s]
loss=1.109| sh degree=5| :  64%|██████▍   | 1286/2000 [03:23<02:02,  5.84it/s]
loss=1.109| sh degree=5| :  64%|██████▍   | 1287/2000 [03:23<01:55,  6.19it/s]
loss=0.913| sh degree=5| :  64%|██████▍   | 1287/2000 [03:24<01:55,  6.19it/s]
loss=0.913| sh degree=5| :  64%|██████▍   | 1288/2000 [03:24<01:51,  6.37it/s]
loss=1.005| sh degree=5| :  64%|██████▍   | 1288/2000 [03:24<01:51,  6.37it/s]
loss=1.005| sh degree=5| :  64%|██████▍   | 1289/2000 [03:24<01:46,  6.67it/s]
loss=1.154| sh degree=5| :  64%|██████▍   | 1289/2000 [03:24<01:46,  6.67it/s]
loss=1.154| sh degree=5| :  64%|██████▍   | 1290/2000 [03:24<01:39,  7.14it/s]
loss=0.943| sh degree=5| :  64%|██████▍   | 1290/2000 [03:24<01:39,  7.14it/s]
loss=0.943| sh degree=5| :  65%|██████▍   | 1291/2000 [03:24<01:39,  7.12it/s]
loss=0.820| sh degree=5| :  65%|██████▍   | 1291/2000 [03:24<01:39,  7.12it/s]
loss=0.701| sh degree=5| :  65%|██████▍   | 1291/2000 [03:24<01:39,  7.12it/s]
loss=0.701| sh degree=5| :  65%|██████▍   | 1293/2000 [03:24<01:27,  8.08it/s]
loss=1.109| sh degree=5| :  65%|██████▍   | 1293/2000 [03:24<01:27,  8.08it/s]
loss=1.109| sh degree=5| :  65%|██████▍   | 1294/2000 [03:24<01:28,  8.01it/s]
loss=0.765| sh degree=5| :  65%|██████▍   | 1294/2000 [03:24<01:28,  8.01it/s]
loss=0.765| sh degree=5| :  65%|██████▍   | 1295/2000 [03:24<01:27,  8.10it/s]
loss=0.727| sh degree=5| :  65%|██████▍   | 1295/2000 [03:25<01:27,  8.10it/s]
loss=0.727| sh degree=5| :  65%|██████▍   | 1296/2000 [03:25<01:23,  8.38it/s]
